feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=25.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
71,1.04434478,0.00339352,1.04773830,0.01470909,0.00004780,0.01475688
72,1.05899883,0.00342452,1.06242335,0.01470832,0.00004757,0.01475588
73,1.07365288,0.00345552,1.07710840,0.01470758,0.00004734,0.01475491
74,1.08830693,0.00348652,1.09179345,0.01470686,0.00004712,0.01475397
75,1.10296098,0.00351752,1.10647850,0.01470615,0.00004691,0.01475305
76,1.11761503,0.00354852,1.12116355,0.01470547,0.00004670,0.01475216
77,1.13226908,0.00357952,1.13584860,0.01470480,0.00004649,0.01475129
78,1.14692313,0.00361052,1.15053365,0.01470415,0.00004629,0.01475044
79,1.16157718,0.00364152,1.16521870,0.01470351,0.00004610,0.01474961
80,1.17623123,0.00367252,1.17990375,0.01470290,0.00004591,0.01474880
81,1.19088528,0.00370352,1.19458880,0.01470229,0.00004573,0.01474801
82,1.20553933,0.00373452,1.20927385,0.01470170,0.00004555,0.01474725
83,1.22019338,0.00376552,1.22395890,0.01470113,0.00004537,0.01474650
84,1.23484743,0.00379652,1.23864395,0.01470057,0.00004520,0.01474577
85,1.24950148,0.00382752,1.25332900,0.01470002,0.00004503,0.01474505
86,1.26415553,0.00385852,1.26801405,0.01469949,0.00004487,0.01474435
87,1.27880958,0.00388952,1.28269910,0.01469897,0.00004471,0.01474367
88,1.29346363,0.00392052,1.29738415,0.01469846,0.00004456,0.01474301
89,1.30811768,0.00395152,1.31206920,0.01469796,0.00004440,0.01474236
90,1.32277173,0.00398252,1.32675425,0.01469747,0.00004426,0.01474172
91,1.33742578,0.00401352,1.34143930,0.01469699,0.00004411,0.01474110
92,1.35207983,0.00404452,1.35612435,0.01469652,0.00004397,0.01474049
93,1.36673388,0.00407552,1.37080940,0.01469607,0.00004383,0.01473989
94,1.38138793,0.00410652,1.38549445,0.01469562,0.00004369,0.01473931
95,1.39604198,0.00413752,1.40017950,0.01469518,0.00004356,0.01473874
96,1.41069603,0.00416852,1.41486455,0.01469476,0.00004343,0.01473818
97,1.42535008,0.00419952,1.42954960,0.01469434,0.00004330,0.01473763
98,1.44000413,0.00423052,1.44423465,0.01469392,0.00004317,0.01473709
99,1.45465818,0.00426152,1.45891970,0.01469352,0.00004305,0.01473657
100,1.46931223,0.00429252,1.47360475,0.01469313,0.00004293,0.01473605
101,1.48396628,0.00432352,1.48828980,0.01469274,0.00004281,0.01473555
102,1.49862033,0.00435452,1.50297485,0.01469236,0.00004270,0.01473505
103,1.51327438,0.00438552,1.51765990,0.01469199,0.00004258,0.01473457
104,1.52792843,0.00441652,1.53234495,0.01469162,0.00004247,0.01473409
105,1.54258248,0.00444752,1.54703000,0.01469127,0.00004236,0.01473362
106,1.55723653,0.00447852,1.56171505,0.01469092,0.00004226,0.01473317
107,1.57189058,0.00450952,1.57640010,0.01469057,0.00004215,0.01473272
108,1.58654463,0.00454052,1.59108515,0.01469023,0.00004205,0.01473227
109,1.60119868,0.00457152,1.60577020,0.01468990,0.00004195,0.01473184
110,1.61585273,0.00460252,1.62045525,0.01468958,0.00004185,0.01473142
111,1.63050678,0.00463352,1.63514030,0.01468926,0.00004175,0.01473100
112,1.64516083,0.00466452,1.64982535,0.01468894,0.00004165,0.01473059
113,1.65981488,0.00469552,1.66451040,0.01468863,0.00004156,0.01473019
114,1.67446893,0.00472652,1.67919545,0.01468833,0.00004147,0.01472979
115,1.68912298,0.00475752,1.69388050,0.01468803,0.00004137,0.01472940
116,1.70377703,0.00478852,1.70856555,0.01468774,0.00004129,0.01472902
117,1.71843108,0.00481952,1.72325060,0.01468745,0.00004120,0.01472864
118,1.73308513,0.00485052,1.73793565,0.01468717,0.00004111,0.01472827
119,1.74773918,0.00488152,1.75262070,0.01468689,0.00004103,0.01472791
120,1.76239323,0.00491252,1.76730575,0.01468662,0.00004094,0.01472755
121,1.77704728,0.00494352,1.78199080,0.01468635,0.00004086,0.01472720
122,1.79170133,0.00497452,1.79667585,0.01468608,0.00004078,0.01472686
123,1.80635538,0.00500552,1.81136090,0.01468582,0.00004070,0.01472652
124,1.82100943,0.00503652,1.82604595,0.01468556,0.00004062,0.01472618
125,1.83566348,0.00506752,1.84073100,0.01468531,0.00004055,0.01472585
126,1.85031753,0.00509852,1.85541605,0.01468506,0.00004047,0.01472553
127,1.86497158,0.00512952,1.87010110,0.01468482,0.00004039,0.01472521
128,1.87962563,0.00516252,1.88478815,0.01468458,0.00004034,0.01472491
129,1.89427968,0.00519352,1.89947320,0.01468434,0.00004026,0.01472460
130,1.90893373,0.00522452,1.91415825,0.01468411,0.00004019,0.01472430
131,1.92358778,0.00525552,1.92884330,0.01468388,0.00004012,0.01472400
132,1.93824183,0.00528652,1.94352835,0.01468366,0.00004005,0.01472370
133,1.95289588,0.00531752,1.95821340,0.01468343,0.00003999,0.01472341
134,1.96754993,0.00534852,1.97289845,0.01468321,0.00003992,0.01472313
135,1.98220398,0.00537952,1.98758350,0.01468300,0.00003985,0.01472285
136,1.99685803,0.00541052,2.00226855,0.01468278,0.00003979,0.01472257
137,2.01151208,0.00544152,2.01695360,0.01468257,0.00003972,0.01472229
138,2.02616613,0.00547252,2.03163865,0.01468237,0.00003966,0.01472202
139,2.04082018,0.00550352,2.04632370,0.01468216,0.00003960,0.01472176
140,2.05547423,0.00553452,2.06100875,0.01468196,0.00003954,0.01472150
141,2.07012828,0.00556552,2.07569380,0.01468177,0.00003948,0.01472124
142,2.08478233,0.00559652,2.09037885,0.01468157,0.00003942,0.01472098
143,2.09943638,0.00562752,2.10506390,0.01468138,0.00003936,0.01472073
144,2.11409043,0.00565852,2.11974895,0.01468119,0.00003930,0.01472048
145,2.12874448,0.00568952,2.13443400,0.01468100,0.00003924,0.01472024
146,2.14339853,0.00572052,2.14911905,0.01468082,0.00003919,0.01472000
147,2.15805258,0.00575152,2.16380410,0.01468063,0.00003913,0.01471976
148,2.17270663,0.00578252,2.17848915,0.01468046,0.00003908,0.01471953
149,2.18736068,0.00581352,2.19317420,0.01468028,0.00003902,0.01471929
150,2.20201473,0.00584452,2.20785925,0.01468010,0.00003897,0.01471907
151,2.21666878,0.00587552,2.22254430,0.01467993,0.00003892,0.01471884
152,2.23132283,0.00590652,2.23722935,0.01467976,0.00003886,0.01471862
153,2.24597688,0.00593752,2.25191440,0.01467959,0.00003881,0.01471840
154,2.26063093,0.00596852,2.26659945,0.01467943,0.00003876,0.01471818
155,2.27528498,0.00599952,2.28128450,0.01467926,0.00003871,0.01471797
156,2.28993903,0.00603052,2.29596955,0.01467910,0.00003866,0.01471776
157,2.30459308,0.00606152,2.31065460,0.01467894,0.00003861,0.01471755
158,2.31924713,0.00609252,2.32533965,0.01467878,0.00003857,0.01471734
159,2.33390118,0.00612352,2.34002470,0.01467863,0.00003852,0.01471714
160,2.34855523,0.00615452,2.35470975,0.01467848,0.00003847,0.01471694
161,2.36320928,0.00618552,2.36939480,0.01467832,0.00003842,0.01471674
162,2.37786333,0.00621652,2.38407985,0.01467817,0.00003838,0.01471655
163,2.39251738,0.00624752,2.39876490,0.01467803,0.00003833,0.01471635
164,2.40717143,0.00627852,2.41344995,0.01467788,0.00003829,0.01471616
165,2.42182548,0.00630952,2.42813500,0.01467774,0.00003824,0.01471597
166,2.43647953,0.00634052,2.44282005,0.01467759,0.00003820,0.01471579
167,2.45113358,0.00637152,2.45750510,0.01467745,0.00003816,0.01471560
168,2.46578763,0.00640252,2.47219015,0.01467731,0.00003812,0.01471542
169,2.48044168,0.00643352,2.48687520,0.01467717,0.00003807,0.01471524
170,2.49509573,0.00646452,2.50156025,0.01467704,0.00003803,0.01471507
171,2.50974978,0.00649552,2.51624530,0.01467690,0.00003799,0.01471489
172,2.52440383,0.00652652,2.53093035,0.01467677,0.00003795,0.01471472
173,2.53905788,0.00655752,2.54561540,0.01467664,0.00003791,0.01471454
174,2.55371193,0.00658852,2.56030045,0.01467651,0.00003787,0.01471438
175,2.56836598,0.00661952,2.57498550,0.01467638,0.00003783,0.01471421
176,2.58302003,0.00665052,2.58967055,0.01467626,0.00003779,0.01471404
177,2.59767408,0.00668152,2.60435560,0.01467613,0.00003775,0.01471388
178,2.61232813,0.00671252,2.61904065,0.01467601,0.00003772,0.01471372
179,2.62698218,0.00674352,2.63372570,0.01467588,0.00003768,0.01471356
180,2.64163623,0.00677452,2.64841075,0.01467576,0.00003764,0.01471340
181,2.65629028,0.00680552,2.66309580,0.01467564,0.00003760,0.01471324
182,2.67094433,0.00683652,2.67778085,0.01467552,0.00003757,0.01471309
183,2.68559838,0.00686752,2.69246590,0.01467541,0.00003753,0.01471293
184,2.70025243,0.00689852,2.70715095,0.01467529,0.00003750,0.01471278
185,2.71490648,0.00692952,2.72183600,0.01467518,0.00003746,0.01471263
186,2.72956053,0.00696052,2.73652105,0.01467506,0.00003743,0.01471248
187,2.74421458,0.00699152,2.75120610,0.01467495,0.00003739,0.01471234
188,2.75886863,0.00702252,2.76589115,0.01467484,0.00003736,0.01471219
189,2.77352268,0.00705352,2.78057620,0.01467473,0.00003733,0.01471205
190,2.78817673,0.00708452,2.79526125,0.01467462,0.00003729,0.01471191
191,2.80283078,0.00711552,2.80994630,0.01467451,0.00003726,0.01471177
192,2.81748483,0.00714652,2.82463135,0.01467441,0.00003723,0.01471163
193,2.83213888,0.00717752,2.83931640,0.01467430,0.00003719,0.01471149
194,2.84679293,0.00720852,2.85400145,0.01467420,0.00003716,0.01471135
195,2.86144698,0.00723952,2.86868650,0.01467409,0.00003713,0.01471122
196,2.87610103,0.00727052,2.88337155,0.01467399,0.00003710,0.01471108
197,2.89075508,0.00730152,2.89805660,0.01467389,0.00003707,0.01471095
198,2.90540913,0.00733252,2.91274165,0.01467379,0.00003704,0.01471082
199,2.92006318,0.00736352,2.92742670,0.01467369,0.00003701,0.01471069
200,2.93471723,0.00739452,2.94211175,0.01467359,0.00003698,0.01471056
201,2.94937128,0.00742552,2.95679680,0.01467349,0.00003695,0.01471044
202,2.96402533,0.00745652,2.97148185,0.01467340,0.00003692,0.01471031
203,2.97867938,0.00748752,2.98616690,0.01467330,0.00003689,0.01471019
204,2.99333343,0.00751852,3.00085195,0.01467321,0.00003686,0.01471006
205,3.00798748,0.00754952,3.01553700,0.01467311,0.00003683,0.01470994
206,3.02264153,0.00758052,3.03022205,0.01467302,0.00003680,0.01470982
207,3.03729558,0.00761152,3.04490710,0.01467293,0.00003678,0.01470970
208,3.05194963,0.00764252,3.05959215,0.01467284,0.00003675,0.01470958
209,3.06660368,0.00767352,3.07427720,0.01467275,0.00003672,0.01470947
210,3.08125773,0.00770452,3.08896225,0.01467266,0.00003669,0.01470935
211,3.09591178,0.00773552,3.10364730,0.01467257,0.00003667,0.01470923
212,3.11056583,0.00776652,3.11833235,0.01467249,0.00003664,0.01470912
213,3.12521988,0.00779752,3.13301740,0.01467240,0.00003661,0.01470901
214,3.13987393,0.00782852,3.14770245,0.01467231,0.00003659,0.01470889
215,3.15452798,0.00785952,3.16238750,0.01467223,0.00003656,0.01470878
216,3.16918203,0.00789052,3.17707255,0.01467214,0.00003654,0.01470867
217,3.18383608,0.00792152,3.19175760,0.01467206,0.00003651,0.01470857
218,3.19849013,0.00795252,3.20644265,0.01467198,0.00003648,0.01470846
219,3.21314418,0.00798352,3.22112770,0.01467190,0.00003646,0.01470835
220,3.22779823,0.00801452,3.23581275,0.01467182,0.00003643,0.01470824
221,3.24245228,0.00804552,3.25049780,0.01467173,0.00003641,0.01470814
222,3.25710633,0.00807652,3.26518285,0.01467166,0.00003639,0.01470804
223,3.27176038,0.00810752,3.27986790,0.01467158,0.00003636,0.01470793
224,3.28641443,0.00813852,3.29455295,0.01467150,0.00003634,0.01470783
225,3.30106848,0.00816952,3.30923800,0.01467142,0.00003631,0.01470773
226,3.31572253,0.00820052,3.32392305,0.01467134,0.00003629,0.01470763
227,3.33037658,0.00823152,3.33860810,0.01467127,0.00003627,0.01470753
228,3.34503063,0.00826252,3.35329315,0.01467119,0.00003624,0.01470743
229,3.35968468,0.00829352,3.36797820,0.01467112,0.00003622,0.01470733
230,3.37433873,0.00832452,3.38266325,0.01467104,0.00003620,0.01470724
231,3.38899278,0.00835552,3.39734830,0.01467097,0.00003618,0.01470714
232,3.40364683,0.00838652,3.41203335,0.01467090,0.00003615,0.01470705
233,3.41830088,0.00841752,3.42671840,0.01467082,0.00003613,0.01470695
234,3.43295493,0.00844852,3.44140345,0.01467075,0.00003611,0.01470686
235,3.44760898,0.00847952,3.45608850,0.01467068,0.00003609,0.01470676
236,3.46226303,0.00851052,3.47077355,0.01467061,0.00003607,0.01470667
237,3.47691708,0.00854152,3.48545860,0.01467054,0.00003605,0.01470658
238,3.49157113,0.00857252,3.50014365,0.01467047,0.00003602,0.01470649
239,3.50622518,0.00860352,3.51482870,0.01467040,0.00003600,0.01470640
240,3.52087923,0.00863452,3.52951375,0.01467034,0.00003598,0.01470631
241,3.53553328,0.00866552,3.54419880,0.01467027,0.00003596,0.01470622
242,3.55018733,0.00869652,3.55888385,0.01467020,0.00003594,0.01470614
243,3.56484138,0.00872752,3.57356890,0.01467013,0.00003592,0.01470605
244,3.57949543,0.00875852,3.58825395,0.01467007,0.00003590,0.01470596
245,3.59414948,0.00878952,3.60293900,0.01467000,0.00003588,0.01470588
246,3.60880353,0.00882052,3.61762405,0.01466994,0.00003586,0.01470579
247,3.62345758,0.00885152,3.63230910,0.01466987,0.00003584,0.01470571
248,3.63811163,0.00888252,3.64699415,0.01466981,0.00003582,0.01470563
249,3.65276568,0.00891352,3.66167920,0.01466975,0.00003580,0.01470554
250,3.66741973,0.00894452,3.67636425,0.01466968,0.00003578,0.01470546
251,3.68207378,0.00897552,3.69104930,0.01466962,0.00003576,0.01470538
252,3.69672783,0.00900652,3.70573435,0.01466956,0.00003575,0.01470530
253,3.71138188,0.00903752,3.72041940,0.01466950,0.00003573,0.01470522
254,3.72603593,0.00906852,3.73510445,0.01466944,0.00003571,0.01470514
255,3.74068998,0.00909952,3.74978950,0.01466938,0.00003569,0.01470506
256,3.75534403,0.00913052,3.76447455,0.01466932,0.00003567,0.01470498
257,3.76999808,0.00916152,3.77915960,0.01466926,0.00003565,0.01470491
258,3.78465213,0.00919252,3.79384465,0.01466920,0.00003563,0.01470483
259,3.79930618,0.00922352,3.80852970,0.01466914,0.00003562,0.01470475
260,3.81396023,0.00925452,3.82321475,0.01466908,0.00003560,0.01470468
261,3.82861428,0.00928552,3.83789980,0.01466903,0.00003558,0.01470460
262,3.84326833,0.00931652,3.85258485,0.01466897,0.00003556,0.01470453
263,3.85792238,0.00934752,3.86726990,0.01466891,0.00003555,0.01470445
264,3.87257643,0.00937852,3.88195495,0.01466886,0.00003553,0.01470438
265,3.88723048,0.00940952,3.89664000,0.01466880,0.00003551,0.01470431
266,3.90188453,0.00944052,3.91132505,0.01466874,0.00003550,0.01470423
267,3.91653858,0.00947152,3.92601010,0.01466869,0.00003548,0.01470416
268,3.93119263,0.00950252,3.94069515,0.01466863,0.00003546,0.01470409
269,3.94584668,0.00953352,3.95538020,0.01466858,0.00003545,0.01470402
270,3.96050073,0.00956452,3.97006525,0.01466853,0.00003543,0.01470395
271,3.97515478,0.00959552,3.98475030,0.01466847,0.00003541,0.01470388
272,3.98980883,0.00962652,3.99943535,0.01466842,0.00003540,0.01470381
273,4.00446288,0.00965752,4.01412040,0.01466837,0.00003538,0.01470374
274,4.01911693,0.00968852,4.02880545,0.01466831,0.00003536,0.01470367
275,4.03377098,0.00971952,4.04349050,0.01466826,0.00003535,0.01470361
276,4.04842503,0.00975052,4.05817555,0.01466821,0.00003533,0.01470354
277,4.06307908,0.00978152,4.07286060,0.01466816,0.00003532,0.01470347
278,4.07773313,0.00981252,4.08754565,0.01466811,0.00003530,0.01470341
279,4.09238718,0.00984352,4.10223070,0.01466806,0.00003529,0.01470334
280,4.10704123,0.00987452,4.11691575,0.01466801,0.00003527,0.01470328
281,4.12169528,0.00990552,4.13160080,0.01466796,0.00003526,0.01470321
282,4.13634933,0.00993652,4.14628585,0.01466791,0.00003524,0.01470315
283,4.15100338,0.00996752,4.16097090,0.01466786,0.00003523,0.01470308
284,4.16565743,0.00999852,4.17565595,0.01466781,0.00003521,0.01470302
285,4.18031148,0.01002952,4.19034100,0.01466776,0.00003520,0.01470296
286,4.19496553,0.01006052,4.20502605,0.01466772,0.00003518,0.01470289
287,4.20961958,0.01009152,4.21971110,0.01466767,0.00003517,0.01470283
288,4.22427363,0.01012252,4.23439615,0.01466762,0.00003515,0.01470277
289,4.23892768,0.01015352,4.24908120,0.01466757,0.00003514,0.01470271
290,4.25358173,0.01018452,4.26376625,0.01466753,0.00003512,0.01470265
291,4.26823578,0.01021552,4.27845130,0.01466748,0.00003511,0.01470259
292,4.28288983,0.01024652,4.29313635,0.01466744,0.00003510,0.01470253
293,4.29754388,0.01027752,4.30782140,0.01466739,0.00003508,0.01470247
294,4.31219793,0.01030852,4.32250645,0.01466734,0.00003507,0.01470241
295,4.32685198,0.01033952,4.33719150,0.01466730,0.00003505,0.01470235
296,4.34150603,0.01037052,4.35187655,0.01466726,0.00003504,0.01470229
297,4.35616008,0.01040152,4.36656160,0.01466721,0.00003503,0.01470223
298,4.37081413,0.01043252,4.38124665,0.01466717,0.00003501,0.01470217
299,4.38546818,0.01046352,4.39593170,0.01466712,0.00003500,0.01470212
300,4.40012223,0.01049452,4.41061675,0.01466708,0.00003499,0.01470206
301,4.41477628,0.01052552,4.42530180,0.01466704,0.00003497,0.01470200
302,4.42943033,0.01055652,4.43998685,0.01466699,0.00003496,0.01470195
303,4.44408438,0.01058752,4.45467190,0.01466695,0.00003495,0.01470189
304,4.45873843,0.01061852,4.46935695,0.01466691,0.00003493,0.01470184
305,4.47339248,0.01064952,4.48404200,0.01466687,0.00003492,0.01470178
306,4.48804653,0.01068052,4.49872705,0.01466682,0.00003491,0.01470173
307,4.50270058,0.01071152,4.51341210,0.01466678,0.00003490,0.01470167
308,4.51735463,0.01074252,4.52809715,0.01466674,0.00003488,0.01470162
309,4.53200868,0.01077352,4.54278220,0.01466670,0.00003487,0.01470157
310,4.54666273,0.01080452,4.55746725,0.01466666,0.00003486,0.01470151
311,4.56131678,0.01083552,4.57215230,0.01466662,0.00003485,0.01470146
312,4.57597083,0.01086652,4.58683735,0.01466658,0.00003483,0.01470141
313,4.59062488,0.01089752,4.60152240,0.01466654,0.00003482,0.01470135
314,4.60527893,0.01092852,4.61620745,0.01466650,0.00003481,0.01470130
315,4.61993298,0.01095952,4.63089250,0.01466646,0.00003480,0.01470125
316,4.63458703,0.01099052,4.64557755,0.01466642,0.00003479,0.01470120
317,4.64924108,0.01102152,4.66026260,0.01466638,0.00003477,0.01470115
318,4.66389513,0.01105252,4.67494765,0.01466634,0.00003476,0.01470110
319,4.67854918,0.01108352,4.68963270,0.01466630,0.00003475,0.01470105
320,4.69320323,0.01111452,4.70431775,0.01466627,0.00003474,0.01470100
321,4.70785728,0.01114552,4.71900280,0.01466623,0.00003473,0.01470095
322,4.72251133,0.01117652,4.73368785,0.01466619,0.00003471,0.01470090
323,4.73716538,0.01120752,4.74837290,0.01466615,0.00003470,0.01470085
324,4.75181943,0.01123852,4.76305795,0.01466611,0.00003469,0.01470080
325,4.76647348,0.01126952,4.77774300,0.01466608,0.00003468,0.01470075
326,4.78112753,0.01130052,4.79242805,0.01466604,0.00003467,0.01470070
327,4.79578158,0.01133152,4.80711310,0.01466600,0.00003466,0.01470066
328,4.81043563,0.01136252,4.82179815,0.01466597,0.00003465,0.01470061
329,4.82508968,0.01139352,4.83648320,0.01466593,0.00003464,0.01470056
330,4.83974373,0.01142452,4.85116825,0.01466590,0.00003462,0.01470051
331,4.85439778,0.01145552,4.86585330,0.01466586,0.00003461,0.01470047
332,4.86905183,0.01148652,4.88053835,0.01466582,0.00003460,0.01470042
333,4.88370588,0.01151752,4.89522340,0.01466579,0.00003459,0.01470038
334,4.89835993,0.01154852,4.90990845,0.01466575,0.00003458,0.01470033
335,4.91301398,0.01157952,4.92459350,0.01466572,0.00003457,0.01470028
336,4.92766803,0.01161052,4.93927855,0.01466568,0.00003456,0.01470024
337,4.94232208,0.01164152,4.95396360,0.01466565,0.00003455,0.01470019
338,4.95697613,0.01167252,4.96864865,0.01466561,0.00003454,0.01470015
339,4.97163018,0.01170352,4.98333370,0.01466558,0.00003453,0.01470010
340,4.98628423,0.01173452,4.99801875,0.01466555,0.00003452,0.01470006
341,5.00093828,0.01176552,5.01270380,0.01466551,0.00003451,0.01470002
342,5.01559233,0.01179652,5.02738885,0.01466548,0.00003450,0.01469997
343,5.03024638,0.01182752,5.04207390,0.01466545,0.00003449,0.01469993
344,5.04490043,0.01185852,5.05675895,0.01466541,0.00003448,0.01469989
345,5.05955448,0.01188952,5.07144400,0.01466538,0.00003447,0.01469984
346,5.07420853,0.01192052,5.08612905,0.01466535,0.00003446,0.01469980
347,5.08886258,0.01195152,5.10081410,0.01466532,0.00003445,0.01469976
348,5.10351663,0.01198252,5.11549915,0.01466528,0.00003444,0.01469972
349,5.11817068,0.01201352,5.13018420,0.01466525,0.00003443,0.01469967
350,5.13282473,0.01204452,5.14486925,0.01466522,0.00003442,0.01469963
351,5.14747878,0.01207552,5.15955430,0.01466519,0.00003441,0.01469959
352,5.16213283,0.01210652,5.17423935,0.01466516,0.00003440,0.01469955
353,5.17678688,0.01213752,5.18892440,0.01466512,0.00003439,0.01469951
354,5.19144093,0.01216852,5.20360945,0.01466509,0.00003438,0.01469947
355,5.20609498,0.01219952,5.21829450,0.01466506,0.00003437,0.01469943
356,5.22074903,0.01223052,5.23297955,0.01466503,0.00003436,0.01469939
357,5.23540308,0.01226152,5.24766460,0.01466500,0.00003435,0.01469935
358,5.25005713,0.01229252,5.26234965,0.01466497,0.00003434,0.01469931
359,5.26471118,0.01232352,5.27703470,0.01466494,0.00003433,0.01469927
360,5.27936523,0.01235452,5.29171975,0.01466491,0.00003432,0.01469923
361,5.29401928,0.01238552,5.30640480,0.01466488,0.00003431,0.01469919
362,5.30867333,0.01241652,5.32108985,0.01466485,0.00003430,0.01469915
363,5.32332738,0.01244752,5.33577490,0.01466482,0.00003430,0.01469911
364,5.33798143,0.01247852,5.35045995,0.01466479,0.00003429,0.01469907
