feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=1.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
72,0.92036205,0.00327552,0.92363757,0.01278281,0.00004550,0.01282830
73,0.93310753,0.00330452,0.93641205,0.01278230,0.00004527,0.01282757
74,0.94585301,0.00333352,0.94918653,0.01278180,0.00004505,0.01282685
75,0.95859849,0.00336252,0.96196101,0.01278132,0.00004484,0.01282615
76,0.97134397,0.00339152,0.97473549,0.01278085,0.00004463,0.01282547
77,0.98408945,0.00342052,0.98750997,0.01278039,0.00004443,0.01282481
78,0.99683493,0.00344952,1.00028445,0.01277994,0.00004423,0.01282416
79,1.00958041,0.00347852,1.01305893,0.01277950,0.00004404,0.01282354
80,1.02232589,0.00350752,1.02583341,0.01277908,0.00004385,0.01282292
81,1.03507137,0.00353652,1.03860789,0.01277866,0.00004367,0.01282232
82,1.04781685,0.00356552,1.05138237,0.01277826,0.00004349,0.01282174
83,1.06056233,0.00359452,1.06415685,0.01277786,0.00004331,0.01282117
84,1.07330781,0.00362352,1.07693133,0.01277748,0.00004314,0.01282062
85,1.08605329,0.00365252,1.08970581,0.01277710,0.00004298,0.01282007
86,1.09879877,0.00368152,1.10248029,0.01277673,0.00004281,0.01281954
87,1.11154425,0.00371052,1.11525477,0.01277638,0.00004265,0.01281903
88,1.12428973,0.00373952,1.12802925,0.01277602,0.00004250,0.01281852
89,1.13703521,0.00376852,1.14080373,0.01277568,0.00004235,0.01281802
90,1.14978069,0.00379752,1.15357821,0.01277535,0.00004220,0.01281754
91,1.16252617,0.00382652,1.16635269,0.01277502,0.00004205,0.01281707
92,1.17527165,0.00385552,1.17912717,0.01277470,0.00004191,0.01281660
93,1.18801713,0.00388452,1.19190165,0.01277438,0.00004177,0.01281615
94,1.20076261,0.00391352,1.20467613,0.01277408,0.00004164,0.01281571
95,1.21350809,0.00394252,1.21745061,0.01277377,0.00004151,0.01281527
96,1.22625357,0.00397152,1.23022509,0.01277348,0.00004137,0.01281485
97,1.23899905,0.00400052,1.24299957,0.01277319,0.00004125,0.01281443
98,1.25174453,0.00402952,1.25577405,0.01277291,0.00004112,0.01281403
99,1.26449001,0.00405852,1.26854853,0.01277263,0.00004100,0.01281363
100,1.27723549,0.00408752,1.28132301,0.01277236,0.00004088,0.01281324
101,1.28998097,0.00411652,1.29409749,0.01277209,0.00004076,0.01281285
102,1.30272645,0.00414552,1.30687197,0.01277183,0.00004065,0.01281248
103,1.31547193,0.00417452,1.31964645,0.01277158,0.00004053,0.01281211
104,1.32821741,0.00420352,1.33242093,0.01277133,0.00004042,0.01281174
105,1.34096289,0.00423252,1.34519541,0.01277108,0.00004031,0.01281139
106,1.35370837,0.00426152,1.35796989,0.01277084,0.00004021,0.01281104
107,1.36645385,0.00429052,1.37074437,0.01277060,0.00004010,0.01281070
108,1.37919933,0.00431952,1.38351885,0.01277037,0.00004000,0.01281036
109,1.39194481,0.00434852,1.39629333,0.01277014,0.00003990,0.01281004
110,1.40469029,0.00437752,1.40906781,0.01276992,0.00003980,0.01280971
111,1.41743577,0.00440652,1.42184229,0.01276970,0.00003970,0.01280939
112,1.43018125,0.00443552,1.43461677,0.01276948,0.00003961,0.01280908
113,1.44292673,0.00446452,1.44739125,0.01276927,0.00003951,0.01280878
114,1.45567221,0.00449352,1.46016573,0.01276906,0.00003942,0.01280848
115,1.46841769,0.00452252,1.47294021,0.01276885,0.00003933,0.01280818
116,1.48116317,0.00455152,1.48571469,0.01276865,0.00003924,0.01280789
117,1.49390865,0.00458052,1.49848917,0.01276845,0.00003915,0.01280760
118,1.50665413,0.00460952,1.51126365,0.01276826,0.00003907,0.01280732
119,1.51939961,0.00463852,1.52403813,0.01276807,0.00003898,0.01280705
120,1.53214509,0.00466752,1.53681261,0.01276788,0.00003890,0.01280678
121,1.54489057,0.00469652,1.54958709,0.01276770,0.00003882,0.01280651
122,1.55763605,0.00472552,1.56236157,0.01276751,0.00003874,0.01280625
123,1.57038153,0.00475452,1.57513605,0.01276733,0.00003866,0.01280599
124,1.58312701,0.00478352,1.58791053,0.01276716,0.00003858,0.01280574
125,1.59587249,0.00481252,1.60068501,0.01276698,0.00003851,0.01280549
126,1.60861797,0.00484152,1.61345949,0.01276681,0.00003843,0.01280524
127,1.62136345,0.00487052,1.62623397,0.01276665,0.00003836,0.01280500
128,1.63410893,0.00489952,1.63900845,0.01276648,0.00003828,0.01280476
129,1.64685441,0.00492852,1.65178293,0.01276632,0.00003821,0.01280452
130,1.65959989,0.00495752,1.66455741,0.01276616,0.00003814,0.01280429
131,1.67234537,0.00498652,1.67733189,0.01276600,0.00003807,0.01280407
132,1.68509085,0.00501552,1.69010637,0.01276584,0.00003800,0.01280384
133,1.69783633,0.00504452,1.70288085,0.01276569,0.00003793,0.01280362
134,1.71058181,0.00507352,1.71565533,0.01276554,0.00003787,0.01280340
135,1.72332729,0.00510252,1.72842981,0.01276539,0.00003780,0.01280319
136,1.73607277,0.00513152,1.74120429,0.01276525,0.00003774,0.01280298
137,1.74881825,0.00516052,1.75397877,0.01276510,0.00003767,0.01280277
138,1.76156373,0.00518952,1.76675325,0.01276496,0.00003761,0.01280256
139,1.77430921,0.00521852,1.77952773,0.01276482,0.00003755,0.01280236
140,1.78705469,0.00524752,1.79230221,0.01276468,0.00003749,0.01280216
141,1.79980017,0.00527652,1.80507669,0.01276455,0.00003743,0.01280197
142,1.81254565,0.00530552,1.81785117,0.01276441,0.00003737,0.01280177
143,1.82529113,0.00533452,1.83062565,0.01276428,0.00003731,0.01280158
144,1.83803661,0.00536352,1.84340013,0.01276415,0.00003725,0.01280139
145,1.85078209,0.00539252,1.85617461,0.01276402,0.00003719,0.01280121
146,1.86352757,0.00542152,1.86894909,0.01276389,0.00003714,0.01280103
147,1.87627305,0.00545052,1.88172357,0.01276377,0.00003708,0.01280085
148,1.88901853,0.00547952,1.89449805,0.01276364,0.00003703,0.01280067
149,1.90176401,0.00550852,1.90727253,0.01276352,0.00003697,0.01280049
150,1.91450949,0.00553752,1.92004701,0.01276340,0.00003692,0.01280032
151,1.92725497,0.00556652,1.93282149,0.01276328,0.00003687,0.01280015
152,1.94000045,0.00559552,1.94559597,0.01276317,0.00003682,0.01279998
153,1.95274593,0.00562452,1.95837045,0.01276305,0.00003677,0.01279981
154,1.96549141,0.00565352,1.97114493,0.01276294,0.00003672,0.01279965
155,1.97823689,0.00568252,1.98391941,0.01276282,0.00003667,0.01279949
156,1.99098237,0.00571152,1.99669389,0.01276271,0.00003662,0.01279932
157,2.00372785,0.00574052,2.00946837,0.01276260,0.00003657,0.01279917
158,2.01647333,0.00576952,2.02224285,0.01276249,0.00003652,0.01279901
159,2.02921881,0.00579852,2.03501733,0.01276239,0.00003647,0.01279886
160,2.04196429,0.00582752,2.04779181,0.01276228,0.00003643,0.01279870
161,2.05470977,0.00585652,2.06056629,0.01276218,0.00003638,0.01279855
162,2.06745525,0.00588552,2.07334077,0.01276207,0.00003634,0.01279840
163,2.08020073,0.00591452,2.08611525,0.01276197,0.00003629,0.01279826
164,2.09294621,0.00594352,2.09888973,0.01276187,0.00003625,0.01279811
165,2.10569169,0.00597252,2.11166421,0.01276177,0.00003620,0.01279797
166,2.11843717,0.00600152,2.12443869,0.01276167,0.00003616,0.01279783
167,2.13118265,0.00603052,2.13721317,0.01276158,0.00003612,0.01279769
168,2.14392813,0.00605952,2.14998765,0.01276148,0.00003607,0.01279755
169,2.15667361,0.00608852,2.16276213,0.01276139,0.00003603,0.01279741
170,2.16941909,0.00611752,2.17553661,0.01276129,0.00003599,0.01279728
171,2.18216457,0.00614652,2.18831109,0.01276120,0.00003595,0.01279715
172,2.19491005,0.00617552,2.20108557,0.01276111,0.00003591,0.01279701
173,2.20765553,0.00620452,2.21386005,0.01276102,0.00003587,0.01279688
174,2.22040101,0.00623352,2.22663453,0.01276093,0.00003583,0.01279676
175,2.23314649,0.00626252,2.23940901,0.01276084,0.00003579,0.01279663
176,2.24589197,0.00629152,2.25218349,0.01276075,0.00003575,0.01279650
177,2.25863745,0.00632052,2.26495797,0.01276067,0.00003571,0.01279638
178,2.27138293,0.00634952,2.27773245,0.01276058,0.00003568,0.01279625
179,2.28412841,0.00637852,2.29050693,0.01276050,0.00003564,0.01279613
180,2.29687389,0.00640752,2.30328141,0.01276042,0.00003560,0.01279601
