feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=1.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
360,5.24336523,0.01091452,5.25427975,0.01456491,0.00003032,0.01459523
361,5.25791928,0.01094152,5.26886080,0.01456488,0.00003031,0.01459519
362,5.27247333,0.01096852,5.28344185,0.01456485,0.00003030,0.01459515
363,5.28702738,0.01099552,5.29802290,0.01456482,0.00003030,0.01459511
364,5.30158143,0.01102252,5.31260395,0.01456479,0.00003029,0.01459507
365,5.31613548,0.01104952,5.32718500,0.01456476,0.00003028,0.01459503
366,5.33068953,0.01107652,5.34176605,0.01456473,0.00003027,0.01459499
367,5.34524358,0.01110352,5.35634710,0.01456470,0.00003026,0.01459496
368,5.35979763,0.01113052,5.37092815,0.01456467,0.00003025,0.01459492
369,5.37435168,0.01115752,5.38550920,0.01456464,0.00003024,0.01459488
370,5.38890573,0.01118452,5.40009025,0.01456462,0.00003023,0.01459484
371,5.40345978,0.01121152,5.41467130,0.01456459,0.00003022,0.01459481
372,5.41801383,0.01123852,5.42925235,0.01456456,0.00003022,0.01459477
373,5.43256788,0.01126552,5.44383340,0.01456453,0.00003021,0.01459473
374,5.44712193,0.01129252,5.45841445,0.01456450,0.00003020,0.01459470
375,5.46167598,0.01131952,5.47299550,0.01456447,0.00003019,0.01459466
376,5.47623003,0.01134652,5.48757655,0.01456445,0.00003018,0.01459462
377,5.49078408,0.01137352,5.50215760,0.01456442,0.00003017,0.01459459
378,5.50533813,0.01140052,5.51673865,0.01456439,0.00003017,0.01459455
379,5.51989218,0.01142752,5.53131970,0.01456436,0.00003016,0.01459452
380,5.53444623,0.01145452,5.54590075,0.01456434,0.00003015,0.01459448
381,5.54900028,0.01148152,5.56048180,0.01456431,0.00003014,0.01459445
382,5.56355433,0.01150852,5.57506285,0.01456428,0.00003013,0.01459441
383,5.57810838,0.01153552,5.58964390,0.01456426,0.00003012,0.01459438
384,5.59266243,0.01156252,5.60422495,0.01456423,0.00003012,0.01459434
385,5.60721648,0.01158952,5.61880600,0.01456420,0.00003011,0.01459431
386,5.62177053,0.01161652,5.63338705,0.01456418,0.00003010,0.01459427
387,5.63632458,0.01164352,5.64796810,0.01456415,0.00003009,0.01459424
388,5.65087863,0.01167052,5.66254915,0.01456413,0.00003008,0.01459420
389,5.66543268,0.01169752,5.67713020,0.01456410,0.00003008,0.01459417
390,5.67998673,0.01172452,5.69171125,0.01456407,0.00003007,0.01459414
391,5.69454078,0.01175152,5.70629230,0.01456405,0.00003006,0.01459410
392,5.70909483,0.01177852,5.72087335,0.01456402,0.00003005,0.01459407
393,5.72364888,0.01180552,5.73545440,0.01456400,0.00003004,0.01459404
394,5.73820293,0.01183252,5.75003545,0.01456397,0.00003004,0.01459400
395,5.75275698,0.01185952,5.76461650,0.01456395,0.00003003,0.01459397
396,5.76731103,0.01188652,5.77919755,0.01456392,0.00003002,0.01459394
397,5.78186508,0.01191352,5.79377860,0.01456390,0.00003001,0.01459391
398,5.79641913,0.01194052,5.80835965,0.01456387,0.00003001,0.01459387
399,5.81097318,0.01196752,5.82294070,0.01456385,0.00003000,0.01459384
400,5.82552723,0.01199452,5.83752175,0.01456382,0.00002999,0.01459381
401,5.84008128,0.01202152,5.85210280,0.01456380,0.00002998,0.01459378
402,5.85463533,0.01204852,5.86668385,0.01456377,0.00002998,0.01459375
403,5.86918938,0.01207552,5.88126490,0.01456375,0.00002997,0.01459371
404,5.88374343,0.01210252,5.89584595,0.01456373,0.00002996,0.01459368
405,5.89829748,0.01212952,5.91042700,0.01456370,0.00002995,0.01459365
406,5.91285153,0.01215652,5.92500805,0.01456368,0.00002995,0.01459362
407,5.92740558,0.01218352,5.93958910,0.01456366,0.00002994,0.01459359
408,5.94195963,0.01221052,5.95417015,0.01456363,0.00002993,0.01459356
409,5.95651368,0.01223752,5.96875120,0.01456361,0.00002993,0.01459353
410,5.97106773,0.01226452,5.98333225,0.01456358,0.00002992,0.01459350
411,5.98562178,0.01229152,5.99791330,0.01456356,0.00002991,0.01459347
412,6.00017583,0.01231852,6.01249435,0.01456354,0.00002990,0.01459344
413,6.01472988,0.01234552,6.02707540,0.01456352,0.00002990,0.01459341
414,6.02928393,0.01237252,6.04165645,0.01456349,0.00002989,0.01459338
415,6.04383798,0.01239952,6.05623750,0.01456347,0.00002988,0.01459335
416,6.05839203,0.01242652,6.07081855,0.01456345,0.00002988,0.01459332
417,6.07294608,0.01245352,6.08539960,0.01456342,0.00002987,0.01459329
418,6.08750013,0.01248052,6.09998065,0.01456340,0.00002986,0.01459326
419,6.10205418,0.01250752,6.11456170,0.01456338,0.00002986,0.01459323
420,6.11660823,0.01253452,6.12914275,0.01456336,0.00002985,0.01459320
421,6.13116228,0.01256152,6.14372380,0.01456334,0.00002984,0.01459317
422,6.14571633,0.01258852,6.15830485,0.01456331,0.00002984,0.01459314
423,6.16027038,0.01261552,6.17288590,0.01456329,0.00002983,0.01459312
424,6.17482443,0.01264252,6.18746695,0.01456327,0.00002982,0.01459309
425,6.18937848,0.01266952,6.20204800,0.01456325,0.00002982,0.01459306
426,6.20393253,0.01269652,6.21662905,0.01456323,0.00002981,0.01459303
427,6.21848658,0.01272352,6.23121010,0.01456321,0.00002980,0.01459300
428,6.23304063,0.01275052,6.24579115,0.01456318,0.00002980,0.01459297
429,6.24759468,0.01277752,6.26037220,0.01456316,0.00002979,0.01459295
430,6.26214873,0.01280452,6.27495325,0.01456314,0.00002978,0.01459292
431,6.27670278,0.01283152,6.28953430,0.01456312,0.00002978,0.01459289
432,6.29125683,0.01285852,6.30411535,0.01456310,0.00002977,0.01459286
433,6.30581088,0.01288552,6.31869640,0.01456308,0.00002976,0.01459284
434,6.32036493,0.01291252,6.33327745,0.01456306,0.00002976,0.01459281
435,6.33491898,0.01293952,6.34785850,0.01456304,0.00002975,0.01459278
436,6.34947303,0.01296652,6.36243955,0.01456302,0.00002974,0.01459276
437,6.36402708,0.01299352,6.37702060,0.01456300,0.00002974,0.01459273
438,6.37858113,0.01302052,6.39160165,0.01456298,0.00002973,0.01459270
439,6.39313518,0.01304752,6.40618270,0.01456296,0.00002973,0.01459268
440,6.40768923,0.01307452,6.42076375,0.01456294,0.00002972,0.01459265
441,6.42224328,0.01310152,6.43534480,0.01456291,0.00002971,0.01459262
442,6.43679733,0.01312852,6.44992585,0.01456289,0.00002971,0.01459260
443,6.45135138,0.01315552,6.46450690,0.01456287,0.00002970,0.01459257
444,6.46590543,0.01318252,6.47908795,0.01456286,0.00002970,0.01459255
445,6.48045948,0.01320952,6.49366900,0.01456284,0.00002969,0.01459252
446,6.49501353,0.01323652,6.50825005,0.01456282,0.00002968,0.01459249
447,6.50956758,0.01326352,6.52283110,0.01456280,0.00002968,0.01459247
448,6.52412163,0.01329052,6.53741215,0.01456278,0.00002967,0.01459244
449,6.53867568,0.01331752,6.55199320,0.01456276,0.00002967,0.01459242
450,6.55322973,0.01334452,6.56657425,0.01456274,0.00002966,0.01459239
451,6.56778378,0.01337152,6.58115530,0.01456272,0.00002965,0.01459237
452,6.58233783,0.01339852,6.59573635,0.01456270,0.00002965,0.01459234
453,6.59689188,0.01342552,6.61031740,0.01456268,0.00002964,0.01459232
454,6.61144593,0.01345252,6.62489845,0.01456266,0.00002964,0.01459229
455,6.62599998,0.01347952,6.63947950,0.01456264,0.00002963,0.01459227
456,6.64055403,0.01350652,6.65406055,0.01456262,0.00002962,0.01459224
457,6.65510808,0.01353352,6.66864160,0.01456260,0.00002962,0.01459222
458,6.66966213,0.01356052,6.68322265,0.01456259,0.00002961,0.01459219
459,6.68421618,0.01358752,6.69780370,0.01456257,0.00002961,0.01459217
460,6.69877023,0.01361452,6.71238475,0.01456255,0.00002960,0.01459215
461,6.71332428,0.01364152,6.72696580,0.01456253,0.00002960,0.01459212
462,6.72787833,0.01366852,6.74154685,0.01456251,0.00002959,0.01459210
463,6.74243238,0.01369552,6.75612790,0.01456249,0.00002958,0.01459207
464,6.75698643,0.01372252,6.77070895,0.01456248,0.00002958,0.01459205
465,6.77154048,0.01374952,6.78529000,0.01456246,0.00002957,0.01459203
466,6.78609453,0.01377652,6.79987105,0.01456244,0.00002957,0.01459200
467,6.80064858,0.01380352,6.81445210,0.01456242,0.00002956,0.01459198
468,6.81520263,0.01383052,6.82903315,0.01456240,0.00002956,0.01459196
469,6.82975668,0.01385752,6.84361420,0.01456239,0.00002955,0.01459193
470,6.84431073,0.01388452,6.85819525,0.01456237,0.00002955,0.01459191
471,6.85886478,0.01391152,6.87277630,0.01456235,0.00002954,0.01459189
472,6.87341883,0.01393852,6.88735735,0.01456233,0.00002954,0.01459186
473,6.88797288,0.01396552,6.90193840,0.01456232,0.00002953,0.01459184
474,6.90252693,0.01399252,6.91651945,0.01456230,0.00002953,0.01459182
475,6.91708098,0.01401952,6.93110050,0.01456228,0.00002952,0.01459180
476,6.93163503,0.01404652,6.94568155,0.01456226,0.00002951,0.01459177
477,6.94618908,0.01407352,6.96026260,0.01456225,0.00002951,0.01459175
478,6.96074313,0.01410052,6.97484365,0.01456223,0.00002950,0.01459173
479,6.97529718,0.01412752,6.98942470,0.01456221,0.00002950,0.01459171
480,6.98985123,0.01415452,7.00400575,0.01456220,0.00002949,0.01459168
481,7.00440528,0.01418152,7.01858680,0.01456218,0.00002949,0.01459166
482,7.01895933,0.01420852,7.03316785,0.01456216,0.00002948,0.01459164
483,7.03351338,0.01423552,7.04774890,0.01456214,0.00002948,0.01459162
484,7.04806743,0.01426252,7.06232995,0.01456213,0.00002947,0.01459160
485,7.06262148,0.01428952,7.07691100,0.01456211,0.00002947,0.01459157
486,7.07717553,0.01431652,7.09149205,0.01456209,0.00002946,0.01459155
487,7.09172958,0.01434352,7.10607310,0.01456208,0.00002946,0.01459153
488,7.10628363,0.01437052,7.12065415,0.01456206,0.00002945,0.01459151
489,7.12083768,0.01439752,7.13523520,0.01456205,0.00002945,0.01459149
490,7.13539173,0.01442452,7.14981625,0.01456203,0.00002944,0.01459147
491,7.14994578,0.01445152,7.16439730,0.01456201,0.00002944,0.01459145
492,7.16449983,0.01447852,7.17897835,0.01456200,0.00002943,0.01459142
493,7.17905388,0.01450552,7.19355940,0.01456198,0.00002943,0.01459140
494,7.19360793,0.01453252,7.20814045,0.01456196,0.00002942,0.01459138
495,7.20816198,0.01455952,7.22272150,0.01456195,0.00002942,0.01459136
496,7.22271603,0.01458652,7.23730255,0.01456193,0.00002941,0.01459134
497,7.23727008,0.01461352,7.25188360,0.01456192,0.00002941,0.01459132
498,7.25182413,0.01464052,7.26646465,0.01456190,0.00002940,0.01459130
499,7.26637818,0.01466752,7.28104570,0.01456189,0.00002940,0.01459128
500,7.28093223,0.01469452,7.29562675,0.01456187,0.00002939,0.01459126
501,7.29548628,0.01472152,7.31020780,0.01456185,0.00002939,0.01459124
502,7.31004033,0.01474852,7.32478885,0.01456184,0.00002938,0.01459122
503,7.32459438,0.01477552,7.33936990,0.01456182,0.00002938,0.01459120
504,7.33914843,0.01480252,7.35395095,0.01456181,0.00002938,0.01459118
505,7.35370248,0.01482952,7.36853200,0.01456179,0.00002937,0.01459116
506,7.36825653,0.01485652,7.38311305,0.01456178,0.00002937,0.01459114
507,7.38281058,0.01488352,7.39769410,0.01456176,0.00002936,0.01459112
508,7.39736463,0.01491052,7.41227515,0.01456175,0.00002936,0.01459110
509,7.41191868,0.01493752,7.42685620,0.01456173,0.00002935,0.01459108
510,7.42647273,0.01496452,7.44143725,0.01456172,0.00002935,0.01459106
511,7.44102678,0.01499152,7.45601830,0.01456170,0.00002934,0.01459104
512,7.45558083,0.01501852,7.47059935,0.01456169,0.00002934,0.01459102
513,7.47013488,0.01504552,7.48518040,0.01456167,0.00002933,0.01459100
514,7.48468893,0.01507252,7.49976145,0.01456166,0.00002933,0.01459098
515,7.49924298,0.01509952,7.51434250,0.01456164,0.00002932,0.01459096
516,7.51379703,0.01512652,7.52892355,0.01456163,0.00002932,0.01459094
517,7.52835108,0.01515352,7.54350460,0.01456161,0.00002932,0.01459092
518,7.54290513,0.01518052,7.55808565,0.01456160,0.00002931,0.01459090
519,7.55745918,0.01520752,7.57266670,0.01456158,0.00002931,0.01459088
520,7.57201323,0.01523452,7.58724775,0.01456157,0.00002930,0.01459087
521,7.58656728,0.01526152,7.60182880,0.01456155,0.00002930,0.01459085
522,7.60112133,0.01528852,7.61640985,0.01456154,0.00002929,0.01459083
523,7.61567538,0.01531552,7.63099090,0.01456153,0.00002929,0.01459081
524,7.63022943,0.01534252,7.64557195,0.01456151,0.00002928,0.01459079
525,7.64478348,0.01536952,7.66015300,0.01456150,0.00002928,0.01459077
526,7.65933753,0.01539652,7.67473405,0.01456148,0.00002928,0.01459075
527,7.67389158,0.01542352,7.68931510,0.01456147,0.00002927,0.01459074
528,7.68844563,0.01545052,7.70389615,0.01456146,0.00002927,0.01459072
529,7.70299968,0.01547752,7.71847720,0.01456144,0.00002926,0.01459070
530,7.71755373,0.01550452,7.73305825,0.01456143,0.00002926,0.01459068
531,7.73210778,0.01553152,7.74763930,0.01456141,0.00002925,0.01459066
532,7.74666183,0.01555852,7.76222035,0.01456140,0.00002925,0.01459064
533,7.76121588,0.01558552,7.77680140,0.01456139,0.00002925,0.01459063
534,7.77576993,0.01561252,7.79138245,0.01456137,0.00002924,0.01459061
535,7.79032398,0.01563952,7.80596350,0.01456136,0.00002924,0.01459059
536,7.80487803,0.01566652,7.82054455,0.01456134,0.00002923,0.01459057
537,7.81943208,0.01569352,7.83512560,0.01456133,0.00002923,0.01459056
538,7.83398613,0.01572052,7.84970665,0.01456132,0.00002923,0.01459054
539,7.84854018,0.01574752,7.86428770,0.01456130,0.00002922,0.01459052
540,7.86309423,0.01577452,7.87886875,0.01456129,0.00002922,0.01459050
541,7.87764828,0.01580152,7.89344980,0.01456128,0.00002921,0.01459049
542,7.89220233,0.01582852,7.90803085,0.01456126,0.00002921,0.01459047
543,7.90675638,0.01585552,7.92261190,0.01456125,0.00002920,0.01459045
544,7.92131043,0.01588252,7.93719295,0.01456124,0.00002920,0.01459043
545,7.93586448,0.01590952,7.95177400,0.01456122,0.00002920,0.01459042
546,7.95041853,0.01593652,7.96635505,0.01456121,0.00002919,0.01459040
547,7.96497258,0.01596352,7.98093610,0.01456120,0.00002919,0.01459038
548,7.97952663,0.01599052,7.99551715,0.01456118,0.00002918,0.01459036
549,7.99408068,0.01601752,8.01009820,0.01456117,0.00002918,0.01459035
550,8.00863473,0.01604452,8.02467925,0.01456116,0.00002918,0.01459033
551,8.02318878,0.01607152,8.03926030,0.01456115,0.00002917,0.01459031
552,8.03774283,0.01609852,8.05384135,0.01456113,0.00002917,0.01459030
553,8.05229688,0.01612552,8.06842240,0.01456112,0.00002917,0.01459028
554,8.06685093,0.01615252,8.08300345,0.01456111,0.00002916,0.01459026
555,8.08140498,0.01617952,8.09758450,0.01456110,0.00002916,0.01459025
556,8.09595903,0.01620652,8.11216555,0.01456108,0.00002915,0.01459023
557,8.11051308,0.01623352,8.12674660,0.01456107,0.00002915,0.01459021
558,8.12506713,0.01626052,8.14132765,0.01456106,0.00002915,0.01459020
559,8.13962118,0.01628752,8.15590870,0.01456104,0.00002914,0.01459018
560,8.15417523,0.01631452,8.17048975,0.01456103,0.00002914,0.01459017
561,8.16872928,0.01634152,8.18507080,0.01456102,0.00002913,0.01459015
562,8.18328333,0.01636852,8.19965185,0.01456101,0.00002913,0.01459013
563,8.19783738,0.01639552,8.21423290,0.01456100,0.00002913,0.01459012
564,8.21239143,0.01642252,8.22881395,0.01456098,0.00002912,0.01459010
565,8.22694548,0.01644952,8.24339500,0.01456097,0.00002912,0.01459008
566,8.24149953,0.01647652,8.25797605,0.01456096,0.00002912,0.01459007
567,8.25605358,0.01650352,8.27255710,0.01456095,0.00002911,0.01459005
568,8.27060763,0.01653052,8.28713815,0.01456093,0.00002911,0.01459004
569,8.28516168,0.01655752,8.30171920,0.01456092,0.00002910,0.01459002
570,8.29971573,0.01658452,8.31630025,0.01456091,0.00002910,0.01459001
571,8.31426978,0.01661152,8.33088130,0.01456090,0.00002910,0.01458999
572,8.32882383,0.01663852,8.34546235,0.01456089,0.00002909,0.01458997
573,8.34337788,0.01666552,8.36004340,0.01456087,0.00002909,0.01458996
574,8.35793193,0.01669252,8.37462445,0.01456086,0.00002909,0.01458994
575,8.37248598,0.01671952,8.38920550,0.01456085,0.00002908,0.01458993
576,8.38704003,0.01674652,8.40378655,0.01456084,0.00002908,0.01458991
577,8.40159408,0.01677352,8.41836760,0.01456083,0.00002908,0.01458990
578,8.41614813,0.01680052,8.43294865,0.01456081,0.00002907,0.01458988
579,8.43070218,0.01682752,8.44752970,0.01456080,0.00002907,0.01458987
580,8.44525623,0.01685452,8.46211075,0.01456079,0.00002906,0.01458985
581,8.45981028,0.01688152,8.47669180,0.01456078,0.00002906,0.01458984
582,8.47436433,0.01690852,8.49127285,0.01456077,0.00002906,0.01458982
583,8.48891838,0.01693552,8.50585390,0.01456076,0.00002905,0.01458981
584,8.50347243,0.01696252,8.52043495,0.01456075,0.00002905,0.01458979
585,8.51802648,0.01698952,8.53501600,0.01456073,0.00002905,0.01458978
586,8.53258053,0.01701652,8.54959705,0.01456072,0.00002904,0.01458976
587,8.54713458,0.01704352,8.56417810,0.01456071,0.00002904,0.01458975
588,8.56168863,0.01707052,8.57875915,0.01456070,0.00002904,0.01458973
589,8.57624268,0.01709752,8.59334020,0.01456069,0.00002903,0.01458972
590,8.59079673,0.01712452,8.60792125,0.01456068,0.00002903,0.01458970
591,8.60535078,0.01715152,8.62250230,0.01456067,0.00002903,0.01458969
592,8.61990483,0.01717852,8.63708335,0.01456066,0.00002902,0.01458967
593,8.63445888,0.01720552,8.65166440,0.01456064,0.00002902,0.01458966
594,8.64901293,0.01723252,8.66624545,0.01456063,0.00002902,0.01458964
595,8.66356698,0.01725952,8.68082650,0.01456062,0.00002901,0.01458963
596,8.67812103,0.01728652,8.69540755,0.01456061,0.00002901,0.01458961
597,8.69267508,0.01731352,8.70998860,0.01456060,0.00002901,0.01458960
598,8.70722913,0.01734052,8.72456965,0.01456059,0.00002900,0.01458959
599,8.72178318,0.01736752,8.73915070,0.01456058,0.00002900,0.01458957
600,8.73633723,0.01739452,8.75373175,0.01456057,0.00002900,0.01458956
601,8.75089128,0.01742152,8.76831280,0.01456056,0.00002899,0.01458954
602,8.76544533,0.01744852,8.78289385,0.01456055,0.00002899,0.01458953
603,8.77999938,0.01747552,8.79747490,0.01456053,0.00002899,0.01458952
604,8.79455343,0.01750252,8.81205595,0.01456052,0.00002898,0.01458950
605,8.80910748,0.01752952,8.82663700,0.01456051,0.00002898,0.01458949
606,8.82366153,0.01755652,8.84121805,0.01456050,0.00002898,0.01458947
607,8.83821558,0.01758352,8.85579910,0.01456049,0.00002897,0.01458946
608,8.85276963,0.01761052,8.87038015,0.01456048,0.00002897,0.01458945
609,8.86732368,0.01763752,8.88496120,0.01456047,0.00002897,0.01458943
610,8.88187773,0.01766452,8.89954225,0.01456046,0.00002896,0.01458942
611,8.89643178,0.01769152,8.91412330,0.01456045,0.00002896,0.01458940
612,8.91098583,0.01771852,8.92870435,0.01456044,0.00002896,0.01458939
613,8.92553988,0.01774552,8.94328540,0.01456043,0.00002895,0.01458938
614,8.94009393,0.01777252,8.95786645,0.01456042,0.00002895,0.01458936
615,8.95464798,0.01779952,8.97244750,0.01456041,0.00002895,0.01458935
616,8.96920203,0.01782652,8.98702855,0.01456040,0.00002894,0.01458934
617,8.98375608,0.01785352,9.00160960,0.01456039,0.00002894,0.01458932
618,8.99831013,0.01788052,9.01619065,0.01456038,0.00002894,0.01458931
619,9.01286418,0.01790752,9.03077170,0.01456037,0.00002893,0.01458930
620,9.02741823,0.01793452,9.04535275,0.01456036,0.00002893,0.01458928
621,9.04197228,0.01796152,9.05993380,0.01456035,0.00002893,0.01458927
622,9.05652633,0.01798852,9.07451485,0.01456034,0.00002893,0.01458926
623,9.07108038,0.01801552,9.08909590,0.01456033,0.00002892,0.01458924
624,9.08563443,0.01804252,9.10367695,0.01456032,0.00002892,0.01458923
625,9.10018848,0.01806952,9.11825800,0.01456031,0.00002892,0.01458922
626,9.11474253,0.01809652,9.13283905,0.01456030,0.00002891,0.01458920
627,9.12929658,0.01812352,9.14742010,0.01456029,0.00002891,0.01458919
628,9.14385063,0.01815052,9.16200115,0.01456028,0.00002891,0.01458918
629,9.15840468,0.01817752,9.17658220,0.01456027,0.00002890,0.01458917
630,9.17295873,0.01820452,9.19116325,0.01456026,0.00002890,0.01458915
631,9.18751278,0.01823152,9.20574430,0.01456025,0.00002890,0.01458914
632,9.20206683,0.01825852,9.22032535,0.01456024,0.00002890,0.01458913
633,9.21662088,0.01828552,9.23490640,0.01456023,0.00002889,0.01458911
634,9.23117493,0.01831252,9.24948745,0.01456022,0.00002889,0.01458910
635,9.24572898,0.01833952,9.26406850,0.01456021,0.00002889,0.01458909
636,9.26028303,0.01836652,9.27864955,0.01456020,0.00002888,0.01458908
637,9.27483708,0.01839352,9.29323060,0.01456019,0.00002888,0.01458906
638,9.28939113,0.01842052,9.30781165,0.01456018,0.00002888,0.01458905
639,9.30394518,0.01844752,9.32239270,0.01456017,0.00002887,0.01458904
640,9.31849923,0.01847452,9.33697375,0.01456016,0.00002887,0.01458903
641,9.33305328,0.01850152,9.35155480,0.01456015,0.00002887,0.01458901
642,9.34760733,0.01852852,9.36613585,0.01456014,0.00002887,0.01458900
643,9.36216138,0.01855552,9.38071690,0.01456013,0.00002886,0.01458899
644,9.37671543,0.01858252,9.39529795,0.01456012,0.00002886,0.01458898
645,9.39126948,0.01860952,9.40987900,0.01456011,0.00002886,0.01458896
646,9.40582353,0.01863652,9.42446005,0.01456010,0.00002885,0.01458895
647,9.42037758,0.01866352,9.43904110,0.01456009,0.00002885,0.01458894
648,9.43493163,0.01869052,9.45362215,0.01456008,0.00002885,0.01458893
649,9.44948568,0.01871752,9.46820320,0.01456008,0.00002885,0.01458892
650,9.46403973,0.01874452,9.48278425,0.01456007,0.00002884,0.01458890
651,9.47859378,0.01877152,9.49736530,0.01456006,0.00002884,0.01458889
652,9.49314783,0.01879852,9.51194635,0.01456005,0.00002884,0.01458888
653,9.50770188,0.01882552,9.52652740,0.01456004,0.00002883,0.01458887
654,9.52225593,0.01885252,9.54110845,0.01456003,0.00002883,0.01458886
655,9.53680998,0.01887952,9.55568950,0.01456002,0.00002883,0.01458884
656,9.55136403,0.01890652,9.57027055,0.01456001,0.00002883,0.01458883
657,9.56591808,0.01893352,9.58485160,0.01456000,0.00002882,0.01458882
658,9.58047213,0.01896052,9.59943265,0.01455999,0.00002882,0.01458881
659,9.59502618,0.01898752,9.61401370,0.01455998,0.00002882,0.01458880
660,9.60958023,0.01901452,9.62859475,0.01455998,0.00002881,0.01458878
661,9.62413428,0.01904152,9.64317580,0.01455997,0.00002881,0.01458877
662,9.63868833,0.01906852,9.65775685,0.01455996,0.00002881,0.01458876
663,9.65324238,0.01909552,9.67233790,0.01455995,0.00002881,0.01458875
664,9.66779643,0.01912252,9.68691895,0.01455994,0.00002880,0.01458874
665,9.68235048,0.01914952,9.70150000,0.01455993,0.00002880,0.01458873
666,9.69690453,0.01917652,9.71608105,0.01455992,0.00002880,0.01458872
667,9.71145858,0.01920352,9.73066210,0.01455991,0.00002880,0.01458870
668,9.72601263,0.01923052,9.74524315,0.01455990,0.00002879,0.01458869
669,9.74056668,0.01925752,9.75982420,0.01455990,0.00002879,0.01458868
670,9.75512073,0.01928452,9.77440525,0.01455989,0.00002879,0.01458867
671,9.76967478,0.01931152,9.78898630,0.01455988,0.00002879,0.01458866
672,9.78422883,0.01933852,9.80356735,0.01455987,0.00002878,0.01458865
673,9.79878288,0.01936552,9.81814840,0.01455986,0.00002878,0.01458864
674,9.81333693,0.01939252,9.83272945,0.01455985,0.00002878,0.01458862
675,9.82789098,0.01941952,9.84731050,0.01455984,0.00002877,0.01458861
676,9.84244503,0.01944652,9.86189155,0.01455983,0.00002877,0.01458860
677,9.85699908,0.01947352,9.87647260,0.01455983,0.00002877,0.01458859
678,9.87155313,0.01950052,9.89105365,0.01455982,0.00002877,0.01458858
679,9.88610718,0.01952752,9.90563470,0.01455981,0.00002876,0.01458857
680,9.90066123,0.01955452,9.92021575,0.01455980,0.00002876,0.01458856
681,9.91521528,0.01958152,9.93479680,0.01455979,0.00002876,0.01458855
682,9.92976933,0.01960852,9.94937785,0.01455978,0.00002876,0.01458854
683,9.94432338,0.01963552,9.96395890,0.01455978,0.00002875,0.01458852
684,9.95887743,0.01966252,9.97853995,0.01455977,0.00002875,0.01458851
685,9.97343148,0.01968952,9.99312100,0.01455976,0.00002875,0.01458850
686,9.98798553,0.01971652,10.00770205,0.01455975,0.00002875,0.01458849
687,10.00253958,0.01974352,10.02228310,0.01455974,0.00002874,0.01458848
688,10.01709363,0.01977052,10.03686415,0.01455973,0.00002874,0.01458847
689,10.03164768,0.01979752,10.05144520,0.01455973,0.00002874,0.01458846
690,10.04620173,0.01982452,10.06602625,0.01455972,0.00002874,0.01458845
691,10.06075578,0.01985152,10.08060730,0.01455971,0.00002873,0.01458844
692,10.07530983,0.01987852,10.09518835,0.01455970,0.00002873,0.01458843
693,10.08986388,0.01990552,10.10976940,0.01455969,0.00002873,0.01458842
694,10.10441793,0.01993252,10.12435045,0.01455969,0.00002873,0.01458841
695,10.11897198,0.01995952,10.13893150,0.01455968,0.00002872,0.01458840
696,10.13352603,0.01998652,10.15351255,0.01455967,0.00002872,0.01458839
697,10.14808008,0.02001352,10.16809360,0.01455966,0.00002872,0.01458837
698,10.16263413,0.02004052,10.18267465,0.01455965,0.00002872,0.01458836
699,10.17718818,0.02006752,10.19725570,0.01455964,0.00002871,0.01458835
700,10.19174223,0.02009452,10.21183675,0.01455964,0.00002871,0.01458834
701,10.20629628,0.02012152,10.22641780,0.01455963,0.00002871,0.01458833
702,10.22085033,0.02014852,10.24099885,0.01455962,0.00002871,0.01458832
703,10.23540438,0.02017552,10.25557990,0.01455961,0.00002870,0.01458831
704,10.24995843,0.02020252,10.27016095,0.01455961,0.00002870,0.01458830
705,10.26451248,0.02022952,10.28474200,0.01455960,0.00002870,0.01458829
706,10.27906653,0.02025652,10.29932305,0.01455959,0.00002870,0.01458828
707,10.29362058,0.02028352,10.31390410,0.01455958,0.00002869,0.01458827
708,10.30817463,0.02031052,10.32848515,0.01455957,0.00002869,0.01458826
709,10.32272868,0.02033752,10.34306620,0.01455957,0.00002869,0.01458825
710,10.33728273,0.02036452,10.35764725,0.01455956,0.00002869,0.01458824
711,10.35183678,0.02039152,10.37222830,0.01455955,0.00002869,0.01458823
712,10.36639083,0.02041852,10.38680935,0.01455954,0.00002868,0.01458822
713,10.38094488,0.02044552,10.40139040,0.01455953,0.00002868,0.01458821
714,10.39549893,0.02047252,10.41597145,0.01455953,0.00002868,0.01458820
715,10.41005298,0.02049952,10.43055250,0.01455952,0.00002868,0.01458819
716,10.42460703,0.02052652,10.44513355,0.01455951,0.00002867,0.01458818
717,10.43916108,0.02055352,10.45971460,0.01455950,0.00002867,0.01458817
718,10.45371513,0.02058052,10.47429565,0.01455950,0.00002867,0.01458816
719,10.46826918,0.02060752,10.48887670,0.01455949,0.00002867,0.01458815
720,10.48282323,0.02063452,10.50345775,0.01455948,0.00002866,0.01458814
721,10.49737728,0.02066152,10.51803880,0.01455947,0.00002866,0.01458813
722,10.51193133,0.02068852,10.53261985,0.01455947,0.00002866,0.01458812
723,10.52648538,0.02071552,10.54720090,0.01455946,0.00002866,0.01458811
724,10.54103943,0.02074252,10.56178195,0.01455945,0.00002865,0.01458810
725,10.55559348,0.02076952,10.57636300,0.01455944,0.00002865,0.01458809
