preset_tea=0.01000000
feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=25.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
200,2.52383923,0.00739452,2.53123375,0.01261920,0.00003698,0.01265617
201,2.53643889,0.00742552,2.54386441,0.01261910,0.00003695,0.01265605
202,2.54903855,0.00745652,2.55649507,0.01261901,0.00003692,0.01265592
203,2.56163821,0.00748752,2.56912573,0.01261891,0.00003689,0.01265580
204,2.57423787,0.00751852,2.58175639,0.01261882,0.00003686,0.01265567
205,2.58683753,0.00754952,2.59438705,0.01261872,0.00003683,0.01265555
206,2.59943719,0.00758052,2.60701771,0.01261863,0.00003680,0.01265543
207,2.61203685,0.00761152,2.61964837,0.01261854,0.00003678,0.01265531
208,2.62463651,0.00764252,2.63227903,0.01261845,0.00003675,0.01265519
209,2.63723617,0.00767352,2.64490969,0.01261836,0.00003672,0.01265508
210,2.64983583,0.00770452,2.65754035,0.01261827,0.00003669,0.01265496
211,2.66243549,0.00773552,2.67017101,0.01261818,0.00003667,0.01265484
212,2.67503515,0.00776652,2.68280167,0.01261810,0.00003664,0.01265473
213,2.68763481,0.00779752,2.69543233,0.01261801,0.00003661,0.01265462
214,2.70023447,0.00782852,2.70806299,0.01261792,0.00003659,0.01265450
215,2.71283413,0.00785952,2.72069365,0.01261784,0.00003656,0.01265439
216,2.72543379,0.00789052,2.73332431,0.01261775,0.00003654,0.01265428
217,2.73803345,0.00792152,2.74595497,0.01261767,0.00003651,0.01265418
218,2.75063311,0.00795252,2.75858563,0.01261759,0.00003648,0.01265407
219,2.76323277,0.00798352,2.77121629,0.01261751,0.00003646,0.01265396
220,2.77583243,0.00801452,2.78384695,0.01261743,0.00003643,0.01265385
221,2.78843209,0.00804552,2.79647761,0.01261734,0.00003641,0.01265375
222,2.80103175,0.00807652,2.80910827,0.01261727,0.00003639,0.01265365
223,2.81363141,0.00810752,2.82173893,0.01261719,0.00003636,0.01265354
224,2.82623107,0.00813852,2.83436959,0.01261711,0.00003634,0.01265344
225,2.83883073,0.00816952,2.84700025,0.01261703,0.00003631,0.01265334
226,2.85143039,0.00820052,2.85963091,0.01261695,0.00003629,0.01265324
227,2.86403005,0.00823152,2.87226157,0.01261688,0.00003627,0.01265314
228,2.87662971,0.00826252,2.88489223,0.01261680,0.00003624,0.01265304
229,2.88922937,0.00829352,2.89752289,0.01261673,0.00003622,0.01265294
230,2.90182903,0.00832452,2.91015355,0.01261665,0.00003620,0.01265285
231,2.91442869,0.00835552,2.92278421,0.01261658,0.00003618,0.01265275
232,2.92702835,0.00838652,2.93541487,0.01261651,0.00003615,0.01265266
233,2.93962801,0.00841752,2.94804553,0.01261643,0.00003613,0.01265256
234,2.95222767,0.00844852,2.96067619,0.01261636,0.00003611,0.01265247
235,2.96482733,0.00847952,2.97330685,0.01261629,0.00003609,0.01265237
236,2.97742699,0.00851052,2.98593751,0.01261622,0.00003607,0.01265228
237,2.99002665,0.00854152,2.99856817,0.01261615,0.00003605,0.01265219
238,3.00262631,0.00857252,3.01119883,0.01261608,0.00003602,0.01265210
239,3.01522597,0.00860352,3.02382949,0.01261601,0.00003600,0.01265201
240,3.02782563,0.00863452,3.03646015,0.01261595,0.00003598,0.01265192
241,3.04042529,0.00866552,3.04909081,0.01261588,0.00003596,0.01265183
242,3.05302495,0.00869652,3.06172147,0.01261581,0.00003594,0.01265175
243,3.06562461,0.00872752,3.07435213,0.01261574,0.00003592,0.01265166
244,3.07822427,0.00875852,3.08698279,0.01261568,0.00003590,0.01265157
245,3.09082393,0.00878952,3.09961345,0.01261561,0.00003588,0.01265149
246,3.10342359,0.00882052,3.11224411,0.01261555,0.00003586,0.01265140
247,3.11602325,0.00885152,3.12487477,0.01261548,0.00003584,0.01265132
248,3.12862291,0.00888252,3.13750543,0.01261542,0.00003582,0.01265124
249,3.14122257,0.00891352,3.15013609,0.01261536,0.00003580,0.01265115
250,3.15382223,0.00894452,3.16276675,0.01261529,0.00003578,0.01265107
251,3.16642189,0.00897552,3.17539741,0.01261523,0.00003576,0.01265099
252,3.17902155,0.00900652,3.18802807,0.01261517,0.00003575,0.01265091
253,3.19162121,0.00903752,3.20065873,0.01261511,0.00003573,0.01265083
254,3.20422087,0.00906852,3.21328939,0.01261505,0.00003571,0.01265075
255,3.21682053,0.00909952,3.22592005,0.01261499,0.00003569,0.01265067
256,3.22942019,0.00913052,3.23855071,0.01261493,0.00003567,0.01265059
257,3.24201985,0.00916152,3.25118137,0.01261487,0.00003565,0.01265052
258,3.25461951,0.00919252,3.26381203,0.01261481,0.00003563,0.01265044
259,3.26721917,0.00922352,3.27644269,0.01261475,0.00003562,0.01265036
260,3.27981883,0.00925452,3.28907335,0.01261469,0.00003560,0.01265029
261,3.29241849,0.00928552,3.30170401,0.01261464,0.00003558,0.01265021
262,3.30501815,0.00931652,3.31433467,0.01261458,0.00003556,0.01265014
263,3.31761781,0.00934752,3.32696533,0.01261452,0.00003555,0.01265006
264,3.33021747,0.00937852,3.33959599,0.01261447,0.00003553,0.01264999
265,3.34281713,0.00940952,3.35222665,0.01261441,0.00003551,0.01264992
266,3.35541679,0.00944052,3.36485731,0.01261435,0.00003550,0.01264984
267,3.36801645,0.00947152,3.37748797,0.01261430,0.00003548,0.01264977
268,3.38061611,0.00950252,3.39011863,0.01261424,0.00003546,0.01264970
269,3.39321577,0.00953352,3.40274929,0.01261419,0.00003545,0.01264963
270,3.40581543,0.00956452,3.41537995,0.01261414,0.00003543,0.01264956
271,3.41841509,0.00959552,3.42801061,0.01261408,0.00003541,0.01264949
272,3.43101475,0.00962652,3.44064127,0.01261403,0.00003540,0.01264942
273,3.44361441,0.00965752,3.45327193,0.01261398,0.00003538,0.01264935
274,3.45621407,0.00968852,3.46590259,0.01261392,0.00003536,0.01264928
275,3.46881373,0.00971952,3.47853325,0.01261387,0.00003535,0.01264922
276,3.48141339,0.00975052,3.49116391,0.01261382,0.00003533,0.01264915
277,3.49401305,0.00978152,3.50379457,0.01261377,0.00003532,0.01264908
278,3.50661271,0.00981252,3.51642523,0.01261372,0.00003530,0.01264902
279,3.51921237,0.00984352,3.52905589,0.01261367,0.00003529,0.01264895
280,3.53181203,0.00987452,3.54168655,0.01261362,0.00003527,0.01264889
281,3.54441169,0.00990552,3.55431721,0.01261357,0.00003526,0.01264882
282,3.55701135,0.00993652,3.56694787,0.01261352,0.00003524,0.01264876
283,3.56961101,0.00996752,3.57957853,0.01261347,0.00003523,0.01264869
284,3.58221067,0.00999852,3.59220919,0.01261342,0.00003521,0.01264863
285,3.59481033,0.01002952,3.60483985,0.01261337,0.00003520,0.01264857
286,3.60740999,0.01006052,3.61747051,0.01261333,0.00003518,0.01264850
287,3.62000965,0.01009152,3.63010117,0.01261328,0.00003517,0.01264844
288,3.63260931,0.01012252,3.64273183,0.01261323,0.00003515,0.01264838
289,3.64520897,0.01015352,3.65536249,0.01261318,0.00003514,0.01264832
290,3.65780863,0.01018452,3.66799315,0.01261314,0.00003512,0.01264826
291,3.67040829,0.01021552,3.68062381,0.01261309,0.00003511,0.01264820
292,3.68300795,0.01024652,3.69325447,0.01261305,0.00003510,0.01264814
293,3.69560761,0.01027752,3.70588513,0.01261300,0.00003508,0.01264808
294,3.70820727,0.01030852,3.71851579,0.01261295,0.00003507,0.01264802
295,3.72080693,0.01033952,3.73114645,0.01261291,0.00003505,0.01264796
296,3.73340659,0.01037052,3.74377711,0.01261287,0.00003504,0.01264790
297,3.74600625,0.01040152,3.75640777,0.01261282,0.00003503,0.01264784
298,3.75860591,0.01043252,3.76903843,0.01261278,0.00003501,0.01264778
299,3.77120557,0.01046352,3.78166909,0.01261273,0.00003500,0.01264773
300,3.78380523,0.01049452,3.79429975,0.01261269,0.00003499,0.01264767
301,3.79640489,0.01052552,3.80693041,0.01261265,0.00003497,0.01264761
302,3.80900455,0.01055652,3.81956107,0.01261260,0.00003496,0.01264756
303,3.82160421,0.01058752,3.83219173,0.01261256,0.00003495,0.01264750
304,3.83420387,0.01061852,3.84482239,0.01261252,0.00003493,0.01264745
305,3.84680353,0.01064952,3.85745305,0.01261248,0.00003492,0.01264739
306,3.85940319,0.01068052,3.87008371,0.01261243,0.00003491,0.01264734
307,3.87200285,0.01071152,3.88271437,0.01261239,0.00003490,0.01264728
308,3.88460251,0.01074252,3.89534503,0.01261235,0.00003488,0.01264723
309,3.89720217,0.01077352,3.90797569,0.01261231,0.00003487,0.01264718
310,3.90980183,0.01080452,3.92060635,0.01261227,0.00003486,0.01264712
311,3.92240149,0.01083552,3.93323701,0.01261223,0.00003485,0.01264707
312,3.93500115,0.01086652,3.94586767,0.01261219,0.00003483,0.01264702
313,3.94760081,0.01089752,3.95849833,0.01261215,0.00003482,0.01264696
314,3.96020047,0.01092852,3.97112899,0.01261211,0.00003481,0.01264691
315,3.97280013,0.01095952,3.98375965,0.01261207,0.00003480,0.01264686
316,3.98539979,0.01099052,3.99639031,0.01261203,0.00003479,0.01264681
317,3.99799945,0.01102152,4.00902097,0.01261199,0.00003477,0.01264676
318,4.01059911,0.01105252,4.02165163,0.01261195,0.00003476,0.01264671
319,4.02319877,0.01108352,4.03428229,0.01261191,0.00003475,0.01264666
320,4.03579843,0.01111452,4.04691295,0.01261188,0.00003474,0.01264661
321,4.04839809,0.01114552,4.05954361,0.01261184,0.00003473,0.01264656
322,4.06099775,0.01117652,4.07217427,0.01261180,0.00003471,0.01264651
323,4.07359741,0.01120752,4.08480493,0.01261176,0.00003470,0.01264646
324,4.08619707,0.01123852,4.09743559,0.01261172,0.00003469,0.01264641
