preset_tea=0.01000000
feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=1.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
184,2.30384467,0.00616252,2.31000719,0.01252090,0.00003350,0.01255439
185,2.31634433,0.00618952,2.32253385,0.01252079,0.00003346,0.01255424
186,2.32884399,0.00621652,2.33506051,0.01252067,0.00003343,0.01255409
187,2.34134365,0.00624352,2.34758717,0.01252056,0.00003339,0.01255395
188,2.35384331,0.00627052,2.36011383,0.01252045,0.00003336,0.01255380
189,2.36634297,0.00629752,2.37264049,0.01252034,0.00003333,0.01255366
190,2.37884263,0.00632452,2.38516715,0.01252023,0.00003329,0.01255352
191,2.39134229,0.00635152,2.39769381,0.01252012,0.00003326,0.01255338
192,2.40384195,0.00637852,2.41022047,0.01252002,0.00003323,0.01255324
193,2.41634161,0.00640552,2.42274713,0.01251991,0.00003319,0.01255310
194,2.42884127,0.00643252,2.43527379,0.01251981,0.00003316,0.01255296
195,2.44134093,0.00645952,2.44780045,0.01251970,0.00003313,0.01255283
196,2.45384059,0.00648652,2.46032711,0.01251960,0.00003310,0.01255269
197,2.46634025,0.00651352,2.47285377,0.01251950,0.00003307,0.01255256
198,2.47883991,0.00654052,2.48538043,0.01251940,0.00003304,0.01255243
199,2.49133957,0.00656752,2.49790709,0.01251930,0.00003301,0.01255230
200,2.50383923,0.00659452,2.51043375,0.01251920,0.00003298,0.01255217
201,2.51633889,0.00662152,2.52296041,0.01251910,0.00003295,0.01255205
202,2.52883855,0.00664852,2.53548707,0.01251901,0.00003292,0.01255192
203,2.54133821,0.00667552,2.54801373,0.01251891,0.00003289,0.01255180
204,2.55383787,0.00670252,2.56054039,0.01251882,0.00003286,0.01255167
205,2.56633753,0.00672952,2.57306705,0.01251872,0.00003283,0.01255155
206,2.57883719,0.00675652,2.58559371,0.01251863,0.00003280,0.01255143
207,2.59133685,0.00678352,2.59812037,0.01251854,0.00003278,0.01255131
208,2.60383651,0.00681052,2.61064703,0.01251845,0.00003275,0.01255119
209,2.61633617,0.00683752,2.62317369,0.01251836,0.00003272,0.01255108
210,2.62883583,0.00686452,2.63570035,0.01251827,0.00003269,0.01255096
211,2.64133549,0.00689152,2.64822701,0.01251818,0.00003267,0.01255084
212,2.65383515,0.00691852,2.66075367,0.01251810,0.00003264,0.01255073
213,2.66633481,0.00694552,2.67328033,0.01251801,0.00003261,0.01255062
214,2.67883447,0.00697252,2.68580699,0.01251792,0.00003259,0.01255050
215,2.69133413,0.00699952,2.69833365,0.01251784,0.00003256,0.01255039
216,2.70383379,0.00702652,2.71086031,0.01251775,0.00003254,0.01255028
217,2.71633345,0.00705352,2.72338697,0.01251767,0.00003251,0.01255018
218,2.72883311,0.00708052,2.73591363,0.01251759,0.00003248,0.01255007
219,2.74133277,0.00710752,2.74844029,0.01251751,0.00003246,0.01254996
220,2.75383243,0.00713452,2.76096695,0.01251743,0.00003243,0.01254985
221,2.76633209,0.00716152,2.77349361,0.01251734,0.00003241,0.01254975
222,2.77883175,0.00718852,2.78602027,0.01251727,0.00003239,0.01254965
223,2.79133141,0.00721552,2.79854693,0.01251719,0.00003236,0.01254954
224,2.80383107,0.00724252,2.81107359,0.01251711,0.00003234,0.01254944
225,2.81633073,0.00726952,2.82360025,0.01251703,0.00003231,0.01254934
226,2.82883039,0.00729652,2.83612691,0.01251695,0.00003229,0.01254924
227,2.84133005,0.00732352,2.84865357,0.01251688,0.00003227,0.01254914
228,2.85382971,0.00735052,2.86118023,0.01251680,0.00003224,0.01254904
229,2.86632937,0.00737752,2.87370689,0.01251673,0.00003222,0.01254894
230,2.87882903,0.00740452,2.88623355,0.01251665,0.00003220,0.01254885
231,2.89132869,0.00743152,2.89876021,0.01251658,0.00003218,0.01254875
232,2.90382835,0.00745852,2.91128687,0.01251651,0.00003215,0.01254866
233,2.91632801,0.00748552,2.92381353,0.01251643,0.00003213,0.01254856
234,2.92882767,0.00751252,2.93634019,0.01251636,0.00003211,0.01254847
235,2.94132733,0.00753952,2.94886685,0.01251629,0.00003209,0.01254837
236,2.95382699,0.00756652,2.96139351,0.01251622,0.00003207,0.01254828
237,2.96632665,0.00759352,2.97392017,0.01251615,0.00003205,0.01254819
238,2.97882631,0.00762052,2.98644683,0.01251608,0.00003202,0.01254810
239,2.99132597,0.00764752,2.99897349,0.01251601,0.00003200,0.01254801
240,3.00382563,0.00767452,3.01150015,0.01251595,0.00003198,0.01254792
241,3.01632529,0.00770152,3.02402681,0.01251588,0.00003196,0.01254783
242,3.02882495,0.00772852,3.03655347,0.01251581,0.00003194,0.01254775
243,3.04132461,0.00775552,3.04908013,0.01251574,0.00003192,0.01254766
244,3.05382427,0.00778252,3.06160679,0.01251568,0.00003190,0.01254757
245,3.06632393,0.00780952,3.07413345,0.01251561,0.00003188,0.01254749
246,3.07882359,0.00783652,3.08666011,0.01251555,0.00003186,0.01254740
247,3.09132325,0.00786352,3.09918677,0.01251548,0.00003184,0.01254732
248,3.10382291,0.00789052,3.11171343,0.01251542,0.00003182,0.01254724
249,3.11632257,0.00791752,3.12424009,0.01251536,0.00003180,0.01254715
250,3.12882223,0.00794452,3.13676675,0.01251529,0.00003178,0.01254707
251,3.14132189,0.00797152,3.14929341,0.01251523,0.00003176,0.01254699
252,3.15382155,0.00799852,3.16182007,0.01251517,0.00003175,0.01254691
253,3.16632121,0.00802552,3.17434673,0.01251511,0.00003173,0.01254683
254,3.17882087,0.00805252,3.18687339,0.01251505,0.00003171,0.01254675
255,3.19132053,0.00807952,3.19940005,0.01251499,0.00003169,0.01254667
256,3.20382019,0.00810652,3.21192671,0.01251493,0.00003167,0.01254659
257,3.21631985,0.00813352,3.22445337,0.01251487,0.00003165,0.01254652
258,3.22881951,0.00816052,3.23698003,0.01251481,0.00003163,0.01254644
259,3.24131917,0.00818752,3.24950669,0.01251475,0.00003162,0.01254636
260,3.25381883,0.00821452,3.26203335,0.01251469,0.00003160,0.01254629
261,3.26631849,0.00824152,3.27456001,0.01251464,0.00003158,0.01254621
262,3.27881815,0.00826852,3.28708667,0.01251458,0.00003156,0.01254614
263,3.29131781,0.00829552,3.29961333,0.01251452,0.00003155,0.01254606
264,3.30381747,0.00832252,3.31213999,0.01251447,0.00003153,0.01254599
265,3.31631713,0.00834952,3.32466665,0.01251441,0.00003151,0.01254592
266,3.32881679,0.00837652,3.33719331,0.01251435,0.00003150,0.01254584
267,3.34131645,0.00840352,3.34971997,0.01251430,0.00003148,0.01254577
268,3.35381611,0.00843052,3.36224663,0.01251424,0.00003146,0.01254570
269,3.36631577,0.00845752,3.37477329,0.01251419,0.00003145,0.01254563
270,3.37881543,0.00848452,3.38729995,0.01251414,0.00003143,0.01254556
271,3.39131509,0.00851152,3.39982661,0.01251408,0.00003141,0.01254549
272,3.40381475,0.00853852,3.41235327,0.01251403,0.00003140,0.01254542
273,3.41631441,0.00856552,3.42487993,0.01251398,0.00003138,0.01254535
274,3.42881407,0.00859252,3.43740659,0.01251392,0.00003136,0.01254528
275,3.44131373,0.00861952,3.44993325,0.01251387,0.00003135,0.01254522
276,3.45381339,0.00864652,3.46245991,0.01251382,0.00003133,0.01254515
277,3.46631305,0.00867352,3.47498657,0.01251377,0.00003132,0.01254508
278,3.47881271,0.00870052,3.48751323,0.01251372,0.00003130,0.01254502
279,3.49131237,0.00872752,3.50003989,0.01251367,0.00003129,0.01254495
280,3.50381203,0.00875452,3.51256655,0.01251362,0.00003127,0.01254489
281,3.51631169,0.00878152,3.52509321,0.01251357,0.00003126,0.01254482
282,3.52881135,0.00880852,3.53761987,0.01251352,0.00003124,0.01254476
283,3.54131101,0.00883552,3.55014653,0.01251347,0.00003123,0.01254469
284,3.55381067,0.00886252,3.56267319,0.01251342,0.00003121,0.01254463
285,3.56631033,0.00888952,3.57519985,0.01251337,0.00003120,0.01254457
286,3.57880999,0.00891652,3.58772651,0.01251333,0.00003118,0.01254450
287,3.59130965,0.00894352,3.60025317,0.01251328,0.00003117,0.01254444
288,3.60380931,0.00897052,3.61277983,0.01251323,0.00003115,0.01254438
289,3.61630897,0.00899752,3.62530649,0.01251318,0.00003114,0.01254432
290,3.62880863,0.00902452,3.63783315,0.01251314,0.00003112,0.01254426
291,3.64130829,0.00905152,3.65035981,0.01251309,0.00003111,0.01254420
292,3.65380795,0.00907852,3.66288647,0.01251305,0.00003110,0.01254414
293,3.66630761,0.00910552,3.67541313,0.01251300,0.00003108,0.01254408
294,3.67880727,0.00913252,3.68793979,0.01251295,0.00003107,0.01254402
295,3.69130693,0.00915952,3.70046645,0.01251291,0.00003105,0.01254396
296,3.70380659,0.00918652,3.71299311,0.01251287,0.00003104,0.01254390
297,3.71630625,0.00921352,3.72551977,0.01251282,0.00003103,0.01254384
298,3.72880591,0.00924052,3.73804643,0.01251278,0.00003101,0.01254378
299,3.74130557,0.00926752,3.75057309,0.01251273,0.00003100,0.01254373
300,3.75380523,0.00929452,3.76309975,0.01251269,0.00003099,0.01254367
301,3.76630489,0.00932152,3.77562641,0.01251265,0.00003097,0.01254361
302,3.77880455,0.00934852,3.78815307,0.01251260,0.00003096,0.01254356
303,3.79130421,0.00937552,3.80067973,0.01251256,0.00003095,0.01254350
304,3.80380387,0.00940252,3.81320639,0.01251252,0.00003093,0.01254345
305,3.81630353,0.00942952,3.82573305,0.01251248,0.00003092,0.01254339
306,3.82880319,0.00945652,3.83825971,0.01251243,0.00003091,0.01254334
307,3.84130285,0.00948352,3.85078637,0.01251239,0.00003090,0.01254328
308,3.85380251,0.00951052,3.86331303,0.01251235,0.00003088,0.01254323
309,3.86630217,0.00953752,3.87583969,0.01251231,0.00003087,0.01254318
310,3.87880183,0.00956452,3.88836635,0.01251227,0.00003086,0.01254312
311,3.89130149,0.00959152,3.90089301,0.01251223,0.00003085,0.01254307
312,3.90380115,0.00961852,3.91341967,0.01251219,0.00003083,0.01254302
313,3.91630081,0.00964552,3.92594633,0.01251215,0.00003082,0.01254296
314,3.92880047,0.00967252,3.93847299,0.01251211,0.00003081,0.01254291
315,3.94130013,0.00969952,3.95099965,0.01251207,0.00003080,0.01254286
316,3.95379979,0.00972652,3.96352631,0.01251203,0.00003079,0.01254281
317,3.96629945,0.00975352,3.97605297,0.01251199,0.00003077,0.01254276
318,3.97879911,0.00978052,3.98857963,0.01251195,0.00003076,0.01254271
319,3.99129877,0.00980752,4.00110629,0.01251191,0.00003075,0.01254266
320,4.00379843,0.00983452,4.01363295,0.01251188,0.00003074,0.01254261
321,4.01629809,0.00986152,4.02615961,0.01251184,0.00003073,0.01254256
322,4.02879775,0.00988852,4.03868627,0.01251180,0.00003071,0.01254251
323,4.04129741,0.00991552,4.05121293,0.01251176,0.00003070,0.01254246
324,4.05379707,0.00994252,4.06373959,0.01251172,0.00003069,0.01254241
325,4.06629673,0.00996952,4.07626625,0.01251169,0.00003068,0.01254236
326,4.07879639,0.00999652,4.08879291,0.01251165,0.00003067,0.01254231
327,4.09129605,0.01002352,4.10131957,0.01251161,0.00003066,0.01254227
328,4.10379571,0.01005052,4.11384623,0.01251158,0.00003065,0.01254222
329,4.11629537,0.01007752,4.12637289,0.01251154,0.00003064,0.01254217
330,4.12879503,0.01010452,4.13889955,0.01251151,0.00003062,0.01254212
331,4.14129469,0.01013152,4.15142621,0.01251147,0.00003061,0.01254208
332,4.15379435,0.01015852,4.16395287,0.01251143,0.00003060,0.01254203
333,4.16629401,0.01018552,4.17647953,0.01251140,0.00003059,0.01254199
334,4.17879367,0.01021252,4.18900619,0.01251136,0.00003058,0.01254194
335,4.19129333,0.01023952,4.20153285,0.01251133,0.00003057,0.01254189
336,4.20379299,0.01026652,4.21405951,0.01251129,0.00003056,0.01254185
337,4.21629265,0.01029352,4.22658617,0.01251126,0.00003055,0.01254180
338,4.22879231,0.01032052,4.23911283,0.01251122,0.00003054,0.01254176
339,4.24129197,0.01034752,4.25163949,0.01251119,0.00003053,0.01254171
340,4.25379163,0.01037452,4.26416615,0.01251116,0.00003052,0.01254167
341,4.26629129,0.01040152,4.27669281,0.01251112,0.00003051,0.01254163
342,4.27879095,0.01042852,4.28921947,0.01251109,0.00003050,0.01254158
343,4.29129061,0.01045552,4.30174613,0.01251106,0.00003049,0.01254154
344,4.30379027,0.01048252,4.31427279,0.01251102,0.00003048,0.01254150
345,4.31628993,0.01050952,4.32679945,0.01251099,0.00003047,0.01254145
346,4.32878959,0.01053652,4.33932611,0.01251096,0.00003046,0.01254141
347,4.34128925,0.01056352,4.35185277,0.01251093,0.00003045,0.01254137
348,4.35378891,0.01059052,4.36437943,0.01251089,0.00003044,0.01254133
349,4.36628857,0.01061752,4.37690609,0.01251086,0.00003043,0.01254128
350,4.37878823,0.01064452,4.38943275,0.01251083,0.00003042,0.01254124
351,4.39128789,0.01067152,4.40195941,0.01251080,0.00003041,0.01254120
352,4.40378755,0.01069852,4.41448607,0.01251077,0.00003040,0.01254116
353,4.41628721,0.01072552,4.42701273,0.01251073,0.00003039,0.01254112
354,4.42878687,0.01075252,4.43953939,0.01251070,0.00003038,0.01254108
355,4.44128653,0.01077952,4.45206605,0.01251067,0.00003037,0.01254104
356,4.45378619,0.01080652,4.46459271,0.01251064,0.00003036,0.01254100
357,4.46628585,0.01083352,4.47711937,0.01251061,0.00003035,0.01254096
358,4.47878551,0.01086052,4.48964603,0.01251058,0.00003034,0.01254092
359,4.49128517,0.01088752,4.50217269,0.01251055,0.00003033,0.01254088
360,4.50378483,0.01091452,4.51469935,0.01251052,0.00003032,0.01254084
361,4.51628449,0.01094152,4.52722601,0.01251049,0.00003031,0.01254080
362,4.52878415,0.01096852,4.53975267,0.01251046,0.00003030,0.01254076
363,4.54128381,0.01099552,4.55227933,0.01251043,0.00003030,0.01254072
